file_path	line_number	line_content	integration_type	gemini_is_integration	gemini_direction	gemini_reason	bge_is_integration	bge_direction	bge_nearest_score	claude_is_integration	claude_direction	claude_reason	all_agree	agreement_pattern
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	87219	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.652	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	87310	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.652	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	88264	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.644	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	88355	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.644	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	99977	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.660	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	100068	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.660	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	100830	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.661	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	100921	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.661	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	102827	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.664	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	102918	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.664	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	106440	case DATABASE:	database	False	not_integration	This line is part of generated parser code for a SQL grammar, specifically handling the 'DATABASE' k	True	outward	0.731	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	False	N-I-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	110754	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.645	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	110845	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.645	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	111687	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.641	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	111778	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.641	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	117233	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.656	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	117324	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.656	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	118459	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.645	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	118550	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.645	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	119296	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.646	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	119387	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.646	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	120215	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.653	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	120306	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.653	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	121031	public TerminalNode CACHE() { return getToken(Db2SqlParser.CACHE, 0); }	caching	False	not_integration	This method provides access to a grammar token 'CACHE' within the parser, not an actual interaction 	False	not_integration	0.684	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	121122	public TerminalNode DATABASE() { return getToken(Db2SqlParser.DATABASE, 0); }	database	False	not_integration	This method provides access to a grammar token 'DATABASE' within the parser, not an actual interacti	False	not_integration	0.670	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	122252	validateLength((((Dbs_database_nameContext)_localctx).T!=null?_input.getText(((Dbs_database_nameContext)_localctx).T.start,((Dbs_database_nameContext)_localctx).T.stop):null), "Database name", 8);	database	False	not_integration	This line is part of a SQL parser validating the syntax of a database name, which is a structural el	False	not_integration	0.687	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	127069	case CACHE:	caching	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.643	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/gen/org/eclipse/lsp/cobol/implicitDialects/sql/Db2SqlParser.java	127160	case DATABASE:	database	False	not_integration	The line is not present in the provided file excerpt and is likely a false positive from truncation.	False	not_integration	0.643	False	not_integration	Generated parser code (ANTLR/Db2SqlParser)	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/LangServerBootstrap.java	119	try (ServerSocket serverSocket = new ServerSocket(LSP_PORT);	socket	True	inward	The ServerSocket constructor and subsequent accept() method indicate the creation of a server endpoi	True	inward	0.714	True	ambiguous	Socket operation	True	I-I-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/Cli.java	77	Result runAnalysis(File src, CobolLanguageId dialect, Injector diCtx, boolean isAnalysisRequired) throws IOException {	file_io	False	not_integration	This line is a method signature; while the method likely involves file I/O, this line itself does no	False	not_integration	0.630	True	inward	Actual file I/O operation	False	N-N-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/Cli.java	85	String text = new String(Files.readAllBytes(src.toPath()));	file_io	True	outward	Files.readAllBytes is a direct operation to read content from a file in the file system.	True	inward	0.759	True	inward	Actual file I/O operation	True	I-I-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/Cli.java	114	processorGroupsResolver = new ProcessorGroupsResolver(new String(Files.readAllBytes(programConfig)), new String(Files.readAllBytes(groupsConfig)));	file_io	True	outward	Files.readAllBytes is a direct operation to read content from a file in the file system.	False	not_integration	0.683	True	inward	Actual file I/O operation	False	I-N-I
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/CliAnalysis.java	166	description = "The COBOL program file.")	file_io	False	not_integration	This line is an annotation parameter describing a command-line option, not an actual file I/O operat	False	not_integration	0.636	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/CliAnalysis.java	167	private File src;	file_io	False	not_integration	This line is a field declaration for a File object, not an actual file I/O operation.	False	not_integration	0.648	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/CliAnalysis.java	192	private File[] cpyPaths = {};	file_io	False	not_integration	This line is a field declaration for an array of File objects, not an actual file I/O operation.	False	not_integration	0.699	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
/Users/asgupta/code/smojol/che-che4z-lsp-for-cobol-integration/server/engine/src/main/java/org/eclipse/lsp/cobol/cli/command/CliAnalysis.java	214	private File extendedSourcePath;	file_io	False	not_integration	This line is a field declaration for a File object, not an actual file I/O operation.	False	not_integration	0.670	False	not_integration	Gemini tiebreaker: classified as NOISE	True	N-N-N
